Year,Team,Game 1,Game 2,Game 3,Game 4,Game 5,Game 6,Game 7,Game 8,Game 9,Game 10,Game 11,Game 12,Game 13,Game 14,Game 15,Game 16,Game 17,Game 18,Game 19,Game 20,Game 21,Game 22,Game 23,Game 24,Game 25,Game 26,Game 27,Game 28,Game 29,Game 30,Game 31,Game 32,Game 33,Game 34,Game 35,Game 36,Game 37,Game 38,Game 39,Game 40,Game 41,Game 42,Game 43,Game 44,Game 45,Game 46,Game 47,Game 48,Game 49,Game 50,Game 51,Game 52,Game 53,Game 54,Game 55,Game 56,Game 57,Game 58,Game 59,Game 60,Game 61,Game 62,Game 63,Game 64,Game 65,Game 66,Game 67,Game 68,Game 69,Game 70,Game 71,Game 72,Game 73,Game 74,Game 75,Game 76,Game 77,Game 78,Game 79,Game 80,Game 81,Game 82,Game 83,Game 84,Game 85,Game 86,Game 87,Game 88,Game 89,Game 90,Game 91,Game 92,Game 93,Game 94,Game 95,Game 96,Game 97,Game 98,Game 99,Game 100,Game 101,Game 102,Game 103,Game 104,Game 105,Game 106,Game 107,Game 108,Game 109,Game 110,Game 111,Game 112,Game 113,Game 114,Game 115,Game 116,Game 117,Game 118,Game 119,Game 120,Game 121,Game 122,Game 123,Game 124,Game 125,Game 126,Game 127,Game 128,Game 129,Game 130,Game 131,Game 132,Game 133,Game 134,Game 135,Game 136,Game 137,Game 138,Game 139,Game 140,Game 141,Game 142,Game 143,Game 144,Game 145,Game 146,Game 147,Game 148,Game 149,Game 150,Game 151,Game 152,Game 153,Game 154,Game 155,Game 156,Game 157,Game 158,Game 159,Game 160,Game 161,Game 162
1945,ATL,W,L,L,L,W,W,L,W,W,L,L,W,W,W,W,W,W,W,W,W,L,L,W,L,L,L,W,W,W,W,L,W,W,W,L,W,W,L,L,W,L,L,W,L,W,L,W,W,W,W,W,L,L,L,L,L,W,W,W,W,W,L,W,W,W,W,L,W,W,W,W,W,W,L,W,W,W,L,W,L,L,L,W,W,W,L,L,L,L,L,W,W,L,W,L,L,L,W,W,L,L,W,W,W,L,W,L,L,L,L,W,L,L,L,W,L,L,L,L,L,W,W,L,W,W,L,W,W,L,L,L,L,W,W,L,W,L,L,L,W,W,L,L,L,L,W,L,W,L,W,W,L,L,L,L,L,,,,,,
1945,BAL,W,W,W,W,W,W,L,L,W,W,W,L,L,L,L,W,L,L,L,L,W,L,W,W,L,L,L,L,W,L,W,L,L,W,W,W,L,W,W,W,W,L,W,W,L,L,L,L,L,L,W,L,W,W,L,W,W,L,L,L,W,L,W,W,W,L,W,L,L,L,W,W,W,W,L,L,W,L,L,W,W,W,W,W,L,W,L,L,L,L,W,W,W,W,W,W,W,L,L,W,W,L,W,W,W,W,L,L,L,W,L,L,W,W,L,W,L,W,W,L,L,L,W,L,L,W,W,L,W,L,W,L,L,W,L,L,L,W,L,L,L,L,L,L,L,L,L,W,W,W,L,L,L,L,L,L,W,L,W,,,
1945,BOS,L,W,W,W,L,L,W,L,L,W,W,L,W,L,L,W,W,W,L,L,L,W,L,L,L,L,W,L,W,L,W,L,L,L,W,W,L,W,L,L,W,L,L,L,W,W,W,W,L,L,W,L,W,W,L,W,L,L,L,L,W,W,L,L,L,W,W,W,W,L,W,W,W,L,W,W,W,W,W,L,W,L,W,W,L,L,W,W,L,W,L,L,W,W,W,W,W,L,W,L,L,W,W,L,W,W,L,L,W,W,L,L,L,W,L,W,W,L,W,W,L,L,L,L,W,W,W,W,W,L,W,W,W,L,L,W,W,W,W,L,L,W,W,W,L,W,L,L,L,L,W,W,W,L,L,W,W,L,W,L,,
1945,CHC,W,W,L,L,W,W,L,W,W,W,W,L,W,L,L,W,L,W,W,W,W,W,L,L,W,L,L,L,W,L,W,L,L,W,L,L,L,W,L,L,W,L,L,L,W,W,W,L,W,W,W,W,L,W,W,L,L,L,W,L,L,L,L,L,W,L,W,W,L,W,W,W,L,W,W,L,L,L,L,W,W,L,W,L,W,L,W,W,W,L,W,W,L,L,W,L,W,L,W,L,L,W,L,L,L,W,W,W,L,W,L,W,L,L,L,W,W,W,L,L,W,W,W,W,W,W,W,L,L,L,L,L,L,L,W,L,W,W,W,L,L,W,L,W,W,W,L,L,W,W,L,W,W,L,L,W,L,L,L,W,W,W
1945,CHW,L,L,L,L,W,W,L,L,W,W,L,L,W,W,L,L,L,W,L,W,W,W,W,L,L,L,L,W,W,L,W,L,W,W,W,L,L,W,L,L,W,L,L,W,L,W,L,W,W,W,L,W,L,W,W,L,W,L,W,W,L,L,W,W,L,W,L,L,L,W,L,W,L,W,W,W,L,W,L,W,L,W,L,L,W,W,L,L,L,W,L,W,L,W,W,L,L,L,W,L,W,L,L,L,W,L,W,W,L,L,W,L,L,W,W,L,W,W,W,W,W,L,W,W,W,L,W,L,L,W,W,L,W,W,W,L,L,L,L,L,W,L,L,L,L,W,W,W,L,L,W,W,L,,,,,,,,,
1945,CIN,W,W,L,W,L,W,L,L,W,L,W,W,W,L,W,L,L,L,L,W,W,W,L,W,W,L,W,W,L,L,W,W,W,W,L,L,W,L,W,W,L,W,L,W,W,W,W,W,W,W,L,W,L,L,L,L,L,W,L,W,W,L,L,L,W,L,L,W,W,W,L,L,L,L,W,L,W,W,L,W,W,L,L,L,W,L,W,W,L,L,W,W,W,W,L,W,L,L,L,L,W,W,W,L,W,W,W,W,W,L,L,W,L,L,L,W,L,L,W,L,L,L,L,W,W,W,L,L,W,L,W,L,L,L,L,W,W,L,L,L,W,L,L,L,W,W,L,W,L,W,W,W,W,W,L,W,W,W,L,L,L,L
1945,CLE,W,L,L,L,W,W,W,W,L,W,L,W,L,W,W,W,W,L,L,L,L,L,L,L,L,W,W,L,L,W,W,L,W,L,W,W,W,L,W,L,L,L,W,W,W,W,W,W,W,L,W,L,W,W,W,W,W,L,W,W,L,W,L,W,W,L,W,W,W,W,L,W,W,W,L,L,W,L,W,L,W,W,L,L,W,L,W,L,W,W,L,W,W,W,W,L,L,W,W,L,L,L,L,L,W,L,W,L,W,L,W,L,L,W,L,W,W,W,L,L,W,L,L,L,L,L,L,W,W,W,W,L,W,W,L,W,L,L,L,W,W,W,L,W,W,W,L,W,L,W,L,L,L,W,,,,,,,,
1945,COL,L,W,L,W,W,W,W,L,L,W,L,L,L,L,W,W,W,W,W,W,W,W,L,L,W,W,W,L,L,W,W,W,W,L,W,W,W,L,W,L,L,L,L,W,L,L,L,W,W,L,W,W,W,L,W,W,L,W,W,L,L,W,L,L,L,L,L,L,W,L,L,L,L,L,L,L,L,W,L,L,W,W,L,L,L,W,L,W,W,W,W,W,W,W,W,L,W,W,W,W,W,L,W,L,W,W,L,W,L,W,L,W,W,W,L,W,W,L,W,L,W,W,W,L,L,W,L,L,L,W,L,L,L,L,W,L,L,L,L,W,W,L,L,L,L,L,L,L,L,L,W,L,L,W,L,W,L,,,,,
1945,DET,L,L,W,W,L,L,W,L,W,W,L,W,W,W,L,W,W,W,W,W,W,W,W,W,L,W,L,W,L,W,W,L,W,L,L,W,L,L,W,W,L,W,W,L,W,L,L,L,L,W,W,L,L,W,L,L,W,W,L,L,L,W,W,L,W,L,L,L,L,L,L,W,L,W,L,L,W,L,L,L,W,W,L,W,W,L,L,L,W,W,L,W,W,L,W,L,W,W,L,L,L,L,L,L,W,W,W,L,L,L,W,W,L,W,W,L,W,W,W,W,W,W,W,W,L,L,L,W,W,W,L,L,L,W,L,W,L,L,L,L,W,L,W,W,W,L,W,W,L,W,L,L,W,W,W,W,L,W,,,,
1945,FLA,L,L,W,L,L,W,W,W,L,L,L,L,L,L,W,W,W,L,W,W,W,W,L,W,W,L,L,L,L,W,L,W,W,W,L,L,L,W,L,W,W,L,L,W,W,W,L,W,L,L,W,W,L,W,W,W,L,L,L,W,W,W,W,L,W,L,L,L,W,W,L,W,L,W,L,L,L,L,L,W,W,W,L,W,L,W,L,W,L,L,L,L,L,L,L,L,L,W,L,L,W,L,W,L,L,L,W,W,W,W,L,W,W,W,L,L,L,L,L,W,W,W,L,L,W,L,W,L,W,L,W,W,W,W,L,L,W,W,L,L,W,L,W,W,L,L,L,L,W,L,W,W,W,W,L,W,W,L,W,L,,
1945,HOU,W,L,W,L,W,L,L,L,W,L,L,L,W,L,W,W,W,L,W,W,W,W,W,L,L,L,L,W,W,L,W,L,W,L,W,W,W,L,W,L,W,L,L,W,W,L,W,L,L,W,L,L,W,L,W,W,L,W,L,W,W,L,W,L,W,W,L,L,W,W,W,L,L,W,W,W,W,L,W,L,L,W,L,L,W,L,W,W,W,W,W,W,L,W,W,W,W,W,L,W,W,W,L,W,W,W,L,L,W,W,W,L,L,W,L,W,L,L,L,L,L,W,L,W,L,L,W,L,L,L,L,W,L,L,W,L,W,L,W,L,L,W,L,L,L,L,W,W,W,L,W,W,W,W,W,L,,,,,,
1945,KAN,W,W,L,W,W,W,L,W,L,W,L,L,L,L,W,L,W,W,L,L,W,L,W,L,L,L,L,W,W,W,W,L,L,W,W,W,W,L,W,L,L,L,W,L,L,L,L,L,L,W,L,L,L,W,L,W,L,L,L,W,W,L,L,L,L,W,L,W,L,W,W,W,W,L,L,W,L,W,L,L,L,L,L,L,W,L,W,L,L,L,W,W,L,W,W,W,L,L,W,L,L,W,L,W,L,W,L,W,W,L,W,L,W,W,L,W,W,L,W,L,W,L,W,L,W,W,L,W,W,W,W,W,L,W,W,W,L,W,L,W,L,W,W,L,W,W,L,W,L,W,L,L,L,W,W,W,W,W,L,,,
1945,LAA,L,L,L,L,L,L,L,L,L,W,W,L,W,W,W,W,W,L,W,W,L,W,L,W,W,W,L,W,L,W,W,L,L,L,L,L,L,W,L,L,W,W,W,L,W,W,L,W,L,W,L,L,W,L,W,W,W,W,W,L,W,L,W,L,L,W,L,W,L,W,L,W,L,L,W,W,W,W,L,W,W,W,W,W,W,L,W,L,W,W,L,W,L,W,W,L,L,L,W,W,L,L,W,L,W,W,W,W,W,W,L,L,L,L,L,L,L,L,W,W,W,L,L,W,W,W,L,L,L,W,W,W,L,W,W,L,W,L,L,L,W,W,W,L,W,W,W,L,L,L,W,,,,,,,,,,,
1945,LAD,W,W,L,W,L,L,W,L,W,W,L,L,L,L,L,L,L,W,L,L,L,L,W,L,W,L,W,W,L,L,L,L,L,W,L,L,L,W,L,W,L,W,L,L,L,L,W,W,W,L,W,W,W,L,W,W,L,W,W,W,W,L,L,L,L,L,W,L,W,W,L,W,L,W,L,L,W,L,L,L,L,W,L,L,W,L,L,L,L,L,L,W,W,L,W,W,L,W,L,L,W,W,W,L,L,L,W,W,L,W,L,L,L,W,L,W,W,L,W,W,W,L,L,L,L,W,L,W,W,W,L,W,W,L,W,L,W,L,W,W,L,L,L,L,W,W,L,L,W,L,L,W,W,W,W,L,W,W,,,,
1945,MIL,W,W,W,W,W,L,L,L,L,L,L,L,L,W,L,W,W,L,W,L,W,L,L,W,W,W,L,W,W,W,L,L,L,L,W,L,L,W,L,L,L,L,W,L,L,W,W,W,L,W,W,W,W,L,W,L,W,W,L,L,L,W,L,W,W,W,L,L,L,L,L,W,W,W,W,W,W,L,W,W,L,W,L,W,W,W,W,L,W,W,L,W,L,W,W,W,W,L,W,L,W,L,L,W,W,W,W,W,W,L,W,L,W,L,W,L,L,L,L,L,L,L,W,W,L,W,W,W,L,W,W,L,W,W,L,W,L,W,W,W,L,L,L,W,L,W,L,W,L,L,W,W,W,L,L,,,,,,,
1945,MIN,W,L,W,L,W,W,W,W,L,L,L,L,W,L,W,L,L,W,L,L,L,L,W,L,W,L,W,W,L,L,L,W,L,W,W,W,L,L,L,L,W,L,W,L,L,W,L,W,L,L,L,W,L,W,L,L,L,W,W,W,W,L,L,L,L,W,W,W,L,L,W,L,L,L,L,W,W,W,L,L,L,W,L,L,L,L,W,L,W,W,L,L,L,W,W,W,L,W,W,L,W,L,L,W,W,W,W,W,W,L,L,L,W,W,L,L,L,L,W,L,W,L,W,L,W,W,L,W,L,W,W,L,W,L,W,L,W,L,L,L,W,W,W,L,W,W,W,L,L,W,,,,,,,,,,,,
1945,NYM,W,W,W,L,W,W,L,W,L,L,W,W,L,L,W,W,L,W,L,W,W,L,W,W,L,L,W,W,L,L,L,L,L,W,W,L,W,W,L,W,W,L,W,W,L,L,W,L,L,L,W,L,W,L,L,W,W,W,W,W,L,W,W,W,L,W,L,L,W,L,L,L,L,L,W,W,W,W,L,L,L,L,W,W,L,L,L,W,L,W,L,L,W,L,W,L,L,W,L,W,L,W,L,W,W,W,L,W,W,L,L,W,W,L,W,L,W,W,L,W,W,W,L,W,W,W,W,W,W,L,W,W,L,W,L,W,W,L,L,L,W,W,W,L,L,L,W,W,W,L,W,L,L,W,L,W,W,W,W,L,L,
1945,NYY,W,W,W,W,L,L,W,W,L,L,L,W,W,W,L,L,W,W,L,W,L,L,L,L,L,L,L,L,L,W,L,W,L,W,W,W,L,L,W,W,L,W,L,L,L,W,W,W,L,W,W,L,W,W,W,L,L,W,W,L,L,L,L,L,W,W,W,W,W,L,W,W,W,L,W,L,W,L,W,W,L,W,W,L,W,L,W,W,W,W,W,L,L,L,L,W,W,W,W,W,W,W,W,L,L,W,L,W,W,W,L,L,W,L,L,L,W,W,L,L,L,W,W,W,W,W,W,W,W,L,L,L,W,L,W,W,W,W,L,W,W,W,W,L,W,W,L,W,W,L,W,L,L,L,L,L,W,W,W,L,,
1945,OAK,L,W,L,L,W,L,L,W,W,W,L,L,W,W,W,W,L,L,W,W,L,L,W,W,L,W,L,L,W,W,L,W,W,L,W,L,L,W,W,W,W,W,L,L,W,L,L,W,W,L,W,L,W,L,W,L,W,W,L,L,W,L,L,W,W,W,L,W,W,W,L,L,W,L,W,L,W,L,W,L,L,L,W,L,W,L,W,W,L,W,W,L,W,L,L,L,W,W,W,W,L,L,W,L,W,W,L,L,W,W,W,L,L,W,L,L,W,L,W,W,W,L,W,W,L,W,L,W,L,L,L,W,W,W,L,W,L,W,W,W,W,W,L,W,L,L,W,L,L,L,L,W,L,W,L,W,L,L,W,L,W,
1945,PHI,W,L,L,W,L,W,W,W,W,L,L,W,L,W,W,W,L,W,L,L,W,W,L,L,L,L,W,L,L,L,W,L,W,L,W,L,L,L,L,W,W,W,L,L,L,W,L,L,L,W,W,W,L,L,L,W,L,L,W,L,W,L,W,L,W,W,L,W,W,W,L,L,W,W,L,L,L,L,L,W,L,L,W,W,L,W,W,W,L,L,W,L,W,W,W,L,W,W,L,L,L,W,L,W,L,W,W,L,W,L,L,W,L,W,L,L,W,W,W,W,L,W,W,L,L,W,L,W,L,L,W,L,W,L,W,L,L,W,L,L,W,W,L,W,W,L,L,L,L,L,W,W,W,L,L,L,W,L,L,L,L,
1945,PIT,W,W,W,L,L,W,L,L,L,W,W,L,L,W,W,W,L,L,L,W,L,L,W,L,L,L,L,W,W,L,L,W,L,W,W,L,L,W,W,W,L,W,W,W,L,W,W,L,W,W,L,W,W,W,L,L,L,L,W,L,L,W,W,W,W,L,L,L,L,W,L,L,L,L,L,L,L,W,L,W,L,L,W,W,L,W,L,L,L,W,L,W,W,W,L,L,W,L,L,L,L,W,L,L,W,L,W,L,W,W,L,W,L,W,W,W,L,L,L,W,L,L,L,W,L,L,W,L,L,W,L,W,W,W,W,W,L,W,W,W,L,L,L,W,L,W,L,L,L,L,W,L,W,W,L,W,L,W,L,L,,
1945,SD,L,W,W,L,L,W,W,W,L,L,L,W,W,W,L,L,L,W,L,L,L,L,W,W,L,W,W,W,W,L,L,W,L,L,L,L,W,L,L,W,L,L,L,L,W,W,W,L,W,W,W,L,L,W,L,W,L,W,L,W,W,L,W,L,L,L,L,W,L,L,W,W,W,W,L,W,L,L,W,L,W,L,L,W,L,W,W,L,W,W,W,W,L,L,W,W,W,W,W,L,L,L,L,W,L,W,L,L,W,W,L,W,W,W,W,L,L,L,W,W,L,W,W,W,L,W,L,W,L,W,W,L,L,L,L,W,W,W,L,W,L,W,L,W,W,L,W,W,L,W,L,L,L,L,L,W,W,W,,,,
1945,SF,W,L,L,W,L,W,W,W,L,L,W,L,L,W,W,L,W,L,L,W,W,L,W,W,L,L,W,W,W,L,L,W,L,L,L,L,W,W,W,W,L,W,W,L,W,L,W,W,L,L,W,L,W,W,W,W,L,W,L,L,W,L,L,L,W,W,W,L,L,L,L,W,L,W,L,L,L,L,L,L,L,W,L,W,W,L,L,W,L,L,L,W,W,L,W,W,L,L,L,L,W,W,W,L,W,W,L,L,W,W,W,L,L,L,W,W,L,L,W,W,W,L,L,W,W,L,W,W,W,L,W,L,W,W,L,L,L,W,W,L,L,W,L,L,L,L,W,L,L,L,W,,,,,,,,,,,
1945,SEA,L,W,L,W,L,W,W,L,W,L,W,W,L,W,W,W,L,W,W,W,L,W,L,W,L,L,L,L,W,W,L,W,W,L,W,L,L,L,W,L,L,W,L,L,L,L,W,W,W,L,W,W,L,W,L,W,L,W,L,L,L,L,L,W,L,L,W,L,L,W,L,W,L,W,L,W,L,L,W,W,W,L,L,W,L,W,W,W,L,L,W,L,L,L,W,W,L,W,L,W,W,W,L,L,L,L,W,W,W,W,W,W,L,W,W,L,W,L,W,W,W,W,L,W,L,W,W,W,W,W,L,W,L,L,W,L,W,L,L,L,L,W,L,W,L,W,L,W,L,L,W,L,W,L,W,L,L,L,W,,,
1945,STL,W,L,L,L,L,W,W,W,L,W,L,W,W,L,L,W,L,W,L,L,W,L,L,W,W,W,L,L,W,L,L,L,W,W,W,L,W,W,W,W,L,L,W,L,L,W,L,L,W,L,L,L,L,W,W,W,W,W,W,L,W,W,W,W,W,W,L,W,W,W,W,L,L,L,L,W,L,L,L,L,W,L,L,W,L,W,W,W,L,L,W,W,L,W,L,L,L,L,L,W,L,W,W,L,W,L,W,L,W,W,W,W,L,W,L,L,W,L,L,W,W,W,L,W,W,W,W,L,L,L,L,W,L,L,W,L,W,W,W,L,L,L,L,W,W,W,L,L,W,W,L,W,,,,,,,,,,
1945,TB,W,W,L,L,L,W,L,W,L,W,L,L,L,W,W,W,L,W,L,W,L,L,W,W,L,L,W,W,W,L,L,L,W,L,L,W,W,L,L,W,L,L,W,L,L,L,W,W,L,L,L,L,L,W,L,L,W,W,W,W,W,L,L,W,L,L,L,W,L,L,W,L,W,L,L,L,W,W,L,L,L,L,L,W,L,W,L,W,L,W,L,L,W,L,L,W,L,W,L,L,L,L,W,W,W,L,W,W,W,L,L,L,L,W,W,L,L,L,L,L,L,L,W,L,W,W,L,L,L,L,W,W,L,L,L,W,L,W,W,W,L,W,W,W,W,L,L,W,L,W,L,,,,,,,,,,,
1945,TEX,L,W,W,W,L,W,L,W,L,W,L,L,W,L,L,L,L,W,W,L,L,L,W,W,W,W,L,W,L,L,W,L,L,W,W,W,L,L,W,L,W,L,W,L,W,W,L,W,W,L,W,W,L,W,L,L,W,L,W,W,L,L,L,W,L,L,L,W,L,W,W,W,W,W,L,L,W,L,W,W,L,L,W,L,L,W,L,W,W,W,W,L,L,W,L,W,L,L,W,L,W,L,W,L,L,L,W,L,W,W,W,W,W,L,W,L,L,L,W,W,W,W,L,W,L,L,W,W,L,L,W,W,L,L,W,W,L,L,W,L,L,W,L,L,W,W,L,L,L,W,W,L,W,L,,,,,,,,
1945,TOR,W,L,L,L,W,L,W,L,L,L,W,L,W,W,L,W,W,L,W,L,L,W,W,W,W,L,W,L,W,W,L,L,L,L,W,W,W,W,L,L,W,L,L,W,W,L,L,L,L,W,W,W,L,L,L,W,W,L,L,L,W,W,W,W,L,W,W,W,W,W,L,L,L,L,L,L,L,W,L,W,W,W,W,L,W,L,W,W,L,L,W,W,L,W,W,W,L,L,W,L,W,L,L,L,W,L,W,L,L,W,L,L,W,L,W,L,W,L,W,W,W,L,L,L,L,W,L,W,W,L,L,L,W,L,W,W,W,W,L,W,W,L,W,W,L,L,W,W,W,L,L,W,L,L,W,L,L,L,,,,
1945,WAS,W,W,L,L,W,W,W,W,W,W,W,W,L,W,L,W,W,W,W,L,W,W,L,L,W,W,L,W,W,W,L,W,W,W,L,W,W,W,W,L,L,L,W,W,L,W,L,W,L,L,W,W,L,W,W,W,W,L,W,W,L,W,L,W,L,W,L,W,L,W,W,L,L,L,W,W,L,W,L,L,W,W,W,L,L,W,W,W,L,L,L,L,W,W,L,L,W,L,W,W,W,W,L,W,L,L,L,W,L,L,L,L,W,W,L,L,L,L,W,W,W,L,W,L,L,W,L,W,L,W,W,W,L,W,L,W,L,L,W,W,W,W,L,W,L,L,W,L,L,W,L,W,L,L,L,W,W,W,L,L,W,L
1946,ARI,L,L,W,L,W,W,L,W,L,L,W,W,W,L,L,L,W,L,W,W,L,L,L,L,W,W,L,L,W,L,W,L,W,W,W,L,W,L,L,L,L,L,W,L,W,L,W,L,W,W,W,W,L,L,W,L,L,W,L,L,W,W,L,L,L,L,L,L,L,W,L,W,L,W,L,W,W,L,W,W,W,W,W,W,W,L,L,W,W,L,W,L,W,W,W,L,L,W,W,W,W,L,L,W,L,W,L,L,W,W,W,W,L,W,W,L,L,L,W,L,L,L,W,W,L,L,W,L,W,L,W,L,W,W,W,L,L,L,W,L,L,W,L,W,L,W,W,L,L,L,L,L,L,L,W,L,L,L,,,,
1946,ATL,L,L,W,L,L,L,L,W,L,L,W,W,W,W,W,W,L,L,L,W,W,L,W,L,W,W,W,W,W,W,W,W,W,W,W,L,W,W,L,L,W,W,W,L,L,L,L,L,L,L,L,W,W,W,W,L,W,L,L,W,W,W,L,W,L,L,W,L,L,L,W,L,L,L,L,L,W,W,W,W,L,L,L,W,W,W,W,L,L,L,L,L,L,L,L,L,L,L,W,L,W,W,L,L,L,W,L,W,W,W,L,W,W,L,L,W,L,L,W,W,W,L,L,W,W,W,L,L,L,L,L,L,L,W,L,L,W,L,L,L,L,W,L,L,L,L,W,L,L,W,L,L,W,L,,,,,,,,
1946,BAL,W,W,L,W,L,L,W,L,L,W,W,W,L,W,W,W,W,L,L,W,L,W,W,L,L,L,W,W,W,L,W,W,L,W,L,W,W,L,L,L,L,W,W,W,L,L,W,W,W,W,W,L,L,L,L,W,W,L,L,W,L,W,L,L,L,W,W,W,W,L,W,W,W,W,L,W,L,L,L,L,W,W,W,W,L,L,L,L,L,L,W,L,W,W,L,L,W,W,W,W,W,L,W,W,W,L,W,W,W,L,W,W,L,L,W,L,L,W,W,W,W,L,W,L,L,L,L,L,W,W,L,L,W,W,W,W,W,L,L,W,L,W,W,L,W,L,L,L,L,W,L,L,W,L,L,L,L,W,L,L,W,
1946,BOS,W,W,L,W,W,W,W,W,W,W,L,W,W,W,L,L,W,W,W,L,L,W,L,W,W,L,L,W,L,W,L,W,W,L,W,L,L,W,W,W,W,W,L,W,L,W,L,L,W,W,W,L,L,W,L,W,W,W,L,L,W,L,L,W,L,W,W,L,L,W,L,L,L,L,W,L,W,L,L,W,L,L,L,L,L,L,W,W,W,W,W,L,W,W,L,W,L,L,W,W,L,W,W,W,L,W,W,W,L,W,W,L,W,L,L,L,L,L,L,W,W,W,W,W,L,L,W,W,W,L,W,L,W,L,L,W,W,W,L,W,L,L,L,W,W,L,W,L,L,W,W,,,,,,,,,,,
1946,CHC,W,W,W,W,W,W,W,L,W,L,L,W,W,W,W,L,L,L,W,L,W,W,L,W,W,L,W,L,W,L,L,W,W,W,W,L,W,L,L,L,L,W,W,L,L,L,L,L,W,W,W,W,L,L,W,L,W,L,L,L,W,L,L,L,L,W,L,L,L,L,W,W,W,L,L,L,L,L,L,L,L,W,W,L,W,L,L,L,L,W,W,W,L,L,W,W,L,W,W,L,W,L,W,W,L,W,L,W,W,W,L,L,W,W,L,L,W,W,L,W,L,W,L,L,L,L,W,W,W,W,W,L,W,L,W,L,L,W,W,W,W,L,W,L,W,L,L,L,L,W,,,,,,,,,,,,
1946,CHW,W,L,L,L,W,L,W,L,W,L,W,L,W,L,W,L,W,W,L,L,L,W,L,L,W,W,W,L,W,W,W,L,L,W,L,W,W,L,W,L,W,W,L,W,W,L,L,W,W,W,W,L,L,W,L,L,W,L,W,W,W,L,W,L,W,L,W,L,W,W,W,L,L,L,L,W,W,W,L,W,W,L,W,L,L,W,L,W,W,W,W,W,L,W,W,W,L,W,L,W,W,L,L,L,L,L,L,L,L,W,W,W,W,W,W,L,W,L,L,W,L,L,W,L,W,W,W,W,L,L,W,L,L,L,W,W,L,L,L,W,W,W,L,L,L,L,W,L,L,L,W,,,,,,,,,,,
1946,CIN,W,L,W,L,L,W,L,L,L,W,L,L,L,L,L,L,W,W,L,W,L,L,L,W,W,W,L,L,L,L,W,W,W,W,L,W,W,W,W,W,L,W,W,L,L,W,W,L,L,W,L,L,W,L,W,W,W,W,W,W,L,L,W,W,W,L,L,W,W,L,L,W,L,L,L,W,L,W,W,W,W,L,L,L,L,L,L,L,W,L,W,W,W,W,W,L,L,L,L,W,L,W,W,L,L,L,L,L,L,L,L,L,L,L,W,L,L,L,W,L,L,W,W,W,W,L,W,W,L,L,L,L,W,W,W,W,L,W,W,W,L,L,L,L,L,W,W,L,L,W,L,L,W,W,W,W,L,,,,,
1946,CLE,W,L,W,L,W,W,L,L,L,L,L,L,L,W,L,W,W,W,W,W,L,L,W,L,L,L,W,W,W,W,L,L,L,L,W,W,L,W,W,L,W,L,L,L,W,W,L,W,W,W,L,L,W,W,L,L,W,L,W,W,L,L,W,L,L,L,L,L,W,L,W,L,W,L,W,W,W,W,L,W,W,W,L,W,W,W,W,L,W,L,W,L,W,L,L,W,W,L,W,W,W,W,W,L,L,L,W,L,L,W,L,L,L,L,L,L,W,L,L,L,L,W,W,L,L,L,W,L,L,W,W,L,W,W,W,L,L,W,L,W,L,L,L,W,W,W,L,L,L,W,L,L,,,,,,,,,,
1946,COL,W,L,L,W,L,W,W,L,W,L,L,L,L,W,L,L,L,L,W,L,W,L,L,L,L,L,L,W,L,L,W,L,L,W,W,W,L,W,L,W,W,L,L,W,W,L,L,W,L,W,W,L,W,L,W,W,W,L,W,L,L,W,L,L,L,W,L,L,L,L,L,L,L,L,W,W,W,W,L,L,W,L,W,L,L,W,W,W,L,W,W,W,L,W,W,L,L,W,W,W,L,L,W,L,L,W,W,W,W,W,W,W,W,L,L,W,W,W,L,W,L,W,L,W,W,L,L,W,L,L,W,W,W,L,L,L,W,L,W,W,L,L,L,L,W,L,W,W,L,W,W,,,,,,,,,,,
1946,DET,W,L,L,W,W,W,L,L,L,W,L,L,W,L,L,W,L,L,W,L,L,L,W,L,W,W,W,L,W,L,L,L,W,W,L,W,L,L,W,W,L,W,L,W,W,L,L,W,L,W,W,L,L,W,L,L,L,L,L,L,L,W,W,W,W,L,W,L,L,L,W,W,W,L,L,L,L,L,L,W,W,W,W,W,W,W,W,W,L,L,W,W,W,L,W,L,L,W,W,L,W,L,L,W,W,L,W,W,W,L,L,L,W,W,W,L,W,L,W,W,L,W,W,L,W,L,L,L,L,W,L,W,W,W,W,L,L,L,W,W,L,W,W,W,W,L,W,L,W,W,L,W,L,W,W,,,,,,,
1946,FLA,W,L,W,L,L,L,L,W,W,W,L,W,L,W,W,W,L,W,W,L,L,L,L,L,W,W,L,W,L,W,L,L,L,W,W,L,L,W,L,W,L,W,L,W,W,L,W,L,L,L,L,L,L,L,W,L,L,L,W,L,L,L,W,L,W,W,W,L,W,L,W,W,W,W,W,W,L,W,W,W,L,L,L,L,W,L,W,W,W,L,W,L,W,L,L,W,W,W,L,L,L,W,W,W,W,L,W,L,L,L,W,L,L,L,L,L,L,W,L,L,L,L,L,W,L,W,L,W,L,W,L,L,W,W,W,W,L,W,L,W,W,L,L,L,L,W,W,L,W,W,L,W,W,L,L,W,W,L,W,W,W,
